,event_trading,event_trading,overnight_trading,overnight_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading
,super_bowl,super_bowl,short_term_reversal,short_term_reversal,buy_when_yields_are_low,buy_when_yields_are_low,pay_day_strategy,pay_day_strategy,santa_claus_strategy,santa_claus_strategy,september_bear,september_bear,tax_day_strategy,tax_day_strategy,turn_around_tuesday_strategy,turn_around_tuesday_strategy
,SPY.US,QQQ.US,SPY.US,QQQ.US,SPY.US,QQQ.US,SPY.US,QQQ.US,SPY.US,QQQ.US,SPY.US,QQQ.US,SPY.US,QQQ.US,SPY.US,QQQ.US
Date,,,,,,,,,,,,,,,,
2010-03-29,,,,,,,0.0006812538161806714,0.0033158324527982064,,,,,,,,
2010-03-30,,,,,,,-0.0034072602890874437,-0.004752075808040601,,,,,,,,
2010-03-31,,,,,,,0.006837818806658902,0.0,,,,,0.006837818806658902,0.0,,
2010-04-01,,,,,,,0.008149436764065543,0.00934449487879263,,,,,0.008149436764065543,0.00934449487879263,,
2010-04-05,,,,,,,0.002358205015494219,0.0028789644133846437,,,,,0.002358205015494219,0.0028789644133846437,,
2010-04-06,,,,,,,,,,,,,-0.005712973673529187,-0.0024609324070107297,,
2010-04-07,,,,,,,,,,,,,0.003485784892597321,0.002261614405246748,,
2010-04-08,,,,,,,,,,,,,0.006545998673786357,0.005949830470583839,,
2010-04-09,,,,,,,,,,,,,0.0015895581093468003,0.0008148544257939871,,
2010-04-12,,,,,,,,,,,,,0.000750785674490162,0.005095632744355649,,
2010-04-13,,,,,,,,,,,,,0.011349546353259798,0.011962240008837055,,
2010-04-14,,,,,,,,,,,,,0.0008251759912265566,0.004409503970600248,,
2010-04-15,,,,,,,,,,,,,,,,
2010-04-16,,,,,,,,,,,,,,,,
2010-04-19,,,,,,,,,,,,,,,,0.005051362010455751
2010-04-20,,,,,,,,,,,,,,,,0.0056282695637692726
2010-04-21,,,,,0.002983590253605062,0.005596642014791042,,,,,,,,,,0.005596769436693183
2010-04-22,,,,,0.006548504379441544,0.004174120453190211,,,,,,,,,,0.004173650951930785
2010-04-23,,,,,-0.0037968188814777593,-0.0021773555027713165,,,,,,,,,,-0.0021770046303473123
2010-04-26,,,,,-0.023650597445405763,-0.021225947232691778,-0.023649835128998542,-0.021227636455336096,,,,,,,-0.023649835128998542,-0.021227636455336096
2010-04-27,,,,,0.007596218771100505,0.000608025942440138,0.007595354664905685,0.0006096018035013362,,,,,,,0.007595354664905685,0.0006096018035013362
2010-04-28,,,,,0.012376444965656042,0.017419485517520705,0.012376503523820359,0.01741939191907571,,,,,,,0.012376503523820359,0.01741939191907571
2010-04-29,,,,,-0.016920753780278464,-0.019759108102727407,-0.016920849182896713,-0.019760389739510997,,,,,,,-0.016920849182896713,-0.019760389739510997
2010-04-30,,,,,0.012940557601262448,0.014064483371414083,0.012941504834257156,0.014066163063297887,,,,,,,0.012941504834257156,0.014066163063297887
2010-05-03,,,,,-0.023514748649771433,-0.030042058882435385,-0.02351481152200996,-0.030042576987513447,,,,,,,,
2010-05-04,,,,,-0.005956432947583412,-0.005162089613875653,-0.005956612843312725,-0.00516296259840221,,,,,,,,
2010-05-05,,,,,-0.03319637048450608,-0.03341635533416354,-0.03319609280313329,-0.033416570472802554,,,,,,,,
2010-05-06,,,-0.014892599741460066,-0.024908739531887547,-0.014892599741460066,-0.024908739531887547,,,,,,,,,,
2010-05-07,,,0.04404098507999277,0.05197093151288268,0.04404098507999277,0.05197093151288268,,,,,,,,,,
2010-05-10,,,,,-0.0028409090909090606,-0.0010466820180030645,,,,,,,,,,
2010-05-11,,,,,0.013986013986013957,0.018860016764459253,,,,,,,,,,
2010-05-12,,,,,-0.012430821626223998,-0.015837104072398134,,,,,,,,,,
2010-05-13,,,,,-0.01810500905250445,-0.019226750261233105,,,,,,,,,,
2010-05-14,,,,,0.0005268241285452113,0.0031962497336457396,,,,,,,,,,
2010-05-17,,,,,-0.013602457218078068,-0.013806287170773146,,,,,,,,,,
2010-05-18,,,,,-0.005693950177935947,-0.007968985569674736,,,,,,,,,,
2010-05-19,,,,,-0.037759484609878324,-0.03712548849326969,,,,,,,,,,
2010-05-20,,,0.01464571322298669,0.01104847801578357,0.01464571322298669,0.01104847801578357,,,,,,,,,,
2010-05-21,,,,,-0.012876323145305402,-0.004014272970562116,,,,,,,,,,
2010-05-24,,,,,0.001002692414817652,0.000895656068069961,,,,,,,,,0.0010030114396220036,0.0008971299466042915
2010-05-25,,,,,-0.006010128178968177,-0.01118568232662187,-0.006010837047805695,-0.011187568240103696,,,,,,,-0.006010837047805695,-0.011187568240103696
2010-05-26,,,,,0.03349818046094999,0.03778280542986412,0.03349824192852413,0.037784009203336355,,,,,,,0.03349824192852413,0.037784009203336355
2010-05-27,,,,,-0.012558685446009465,-0.00588620013080432,-0.01255846210883449,-0.005886603091023401,,,,,,,-0.01255846210883449,-0.005886603091023401
2010-05-28,,,,,-0.016814636688641138,-0.009210526315789558,-0.01681505336354372,-0.009209501218392036,,,,,,,-0.01681505336354372,-0.009209501218392036
2010-06-01,,,,,0.026039244861898903,0.023683045595396246,0.026040047897497587,0.023682418937896133,,,,,,,,
2010-06-02,,,,,0.003444212816097192,0.009513513513513372,0.0034436118827505524,0.009511983233779775,,,,,,,,
2010-06-03,,,,,-0.03513684400686479,-0.03421503533947301,-0.03513698509925056,-0.03421317477064001,,,,,,,,
2010-06-04,,,,,-0.01245085190039319,-0.018240283860952444,,,,,,,,,,
2010-06-07,,,,,0.010711915821405071,-0.0018070928393947305,,,,,,,,,0.010711505259357601,-0.001807502288221019
2010-06-08,,,,-0.008372935053179376,-0.005346088913899871,-0.008372935053179376,,,,,,,,,-0.005345767913485955,-0.008373230320340319
2010-06-09,,,,0.028525787311729722,0.029231494578029205,0.028525787311729722,,,,,,,,,0.029231165740990717,0.028525471668790603
2010-06-10,,,,,0.004855703160787872,0.009540714444197906,,,,,,,,,0.004856327704803709,0.009541941479114247
2010-06-11,,,,,-0.001559080962800885,-0.0002197802197801968,,,,,,,,,-0.0015589863754039701,-0.00021951815764398308
2010-06-14,,,,,0.02274698883196824,0.026819081116728816,,,,,,,,,0.022747059324520036,0.026819531425434695
2010-06-15,,,,,-0.0003571428571429447,0.004067651466495459,,,,,,,,,-0.00035738491396164473,0.004067658229232274
2010-06-16,,,,,0.001607717041800738,0.0031982942430703876,,,,,,,,,0.0016070715777416478,0.003196898451887975
2010-06-17,,,,,-0.0036650615302300515,-0.0010626992561104665,,,,,,,,,0.001077748026438785,0.0008298474913999154
2010-06-18,,,,,-0.0028551226628718007,-0.008510638297872353,,,,,,,,,-0.0028547460441458172,-0.008510935744965975
2010-06-21,,,,,-0.01651557310833862,-0.007725321888412018,,,,,,,,,-0.016515593882101887,-0.0077258373101056765
2010-06-22,,,-0.003103039153052767,-0.004108996539792464,-0.003103039153052767,-0.004108996539792464,,,,,,,,,-0.003102787331402901,-0.004108592274278511
2010-06-23,,,-0.016570539229149528,-0.015200868621063957,-0.016570539229149528,-0.015200868621063957,,,,,,,,,-0.016571377312793012,-0.015200791159481586
2010-06-24,,,0.004165890895550195,-0.0017640573318632446,0.004165890895550195,-0.0017640573318632446,0.004167046725651602,-0.001763619967375507,,,,,,,0.004167046725651602,-0.001763619967375507
2010-06-25,,,,-0.0035343494588028213,-0.003128838621456964,-0.0035343494588028213,-0.0031290487596153937,-0.003535974094547867,,,,,,,-0.0031290487596153937,-0.003535974094547867
2010-06-28,,,,-0.038572378630015614,-0.030875104621966076,-0.038572378630015614,-0.030875550621179748,-0.0385716510042845,,,,,,,-0.030875550621179748,-0.0385716510042845
2010-06-29,,,,-0.015217892552455536,-0.009500047980040227,-0.015217892552455536,-0.009500115055436908,-0.015218044327190539,,,,,,,-0.009500115055436908,-0.015218044327190539
2010-06-30,,,-0.004456500678163056,-0.002809646452821335,-0.004456500678163056,-0.002809646452821335,-0.0044565072124722604,-0.00280895151044136,,,,,,,-0.0044565072124722604,-0.00280895151044136
2010-07-01,,,-0.00544959128065392,-0.0028175628081710258,-0.00544959128065392,-0.0028175628081710258,-0.005450035693719046,-0.002816863944673398,,,,,,,-0.005450035693719046,-0.002816863944673398
2010-07-02,,,0.006555772994129239,0.0030609842241582363,0.006555772994129239,0.0030609842241582363,0.006555950120787468,0.0030595559776041004,,,,,,,0.006555950120787468,0.0030595559776041004
2010-07-06,,,,,0.03147176047438505,0.031924882629107865,,,,,,,,,,
2010-07-07,,,,,0.009919185731451563,0.005459508644221955,,,,,,,,,,
2010-07-08,,,,,0.0074654721911160404,0.00950226244343888,,,,,,,,,,
2010-07-09,,,,,0.0006483882919601225,0.0029134917077544564,,,,,,,,,,
2010-07-12,,,,,0.015088401369989679,0.012960893854748523,,,,,,,,,,
2010-07-13,,,,,-8.2071858471644e-05,0.005073902492830351,,,,,,,,,,
2010-07-14,,,,,0.0002644754721801146,0.0008779631255486642,,,,,,,,,,
2010-07-15,,,,,-0.0275346462436179,-0.02763157894736834,,,,,,,,,,
2010-07-16,,,,,0.005906619163697835,0.008570139828597112,,,,,,,,,,
2010-07-19,,,,,0.011091434430049452,0.012075134168157309,,,,,,,,,,
2010-07-20,,,,,-0.012997787610619538,-0.013698630136986245,,,,,,,,,,
2010-07-21,,,,,0.02233118520594002,0.025313620071684584,,,,,,,,,,
2010-07-22,,,,,0.008669754524442519,0.006336027965916591,,,,,,,,,,
2010-07-23,,,,,0.010415723213477168,0.008250108554059832,,,,,,,,,,
2010-07-26,,,,,-8.963786303339827e-05,-0.00043066322136076085,-8.898483328634299e-05,-0.0004293374055336363,,,,,,,,
2010-07-27,,,,,-0.006454504706409625,-0.00797070228349861,-0.006454863916212639,-0.007970558231932046,,,,,,,,
2010-07-28,,,,,,,-0.004871727462444242,-0.0073826791179162354,,,,,,,,
2010-07-29,,,-0.00018134010336390283,0.0021877050973528878,,,-0.00018118779706033372,0.002185922362580639,,,,,,,,
2010-07-30,,,0.02258093769837677,,,,0.022580090750615955,0.01877474509920285,,,,,,,,
2010-08-02,,,,,,,-0.004788343333821166,-0.004286771934508993,,,,,,,,
2010-08-03,,,,,,,0.006682857786212804,0.010070721771627822,,,,,,,,
2010-08-04,,,,,-0.001062228910330254,-0.002300907580212286,-0.0010624785307439266,-0.0023000989549393225,,,,,,,,
2010-08-05,,,,,-0.004058484714222432,-0.001494768310911776,,,,,,,,,,
2010-08-06,,,,,0.005338458253256517,0.006843455945252375,,,,,,,,,,
2010-08-09,,,,,-0.005460563579722466,-0.008655480033984642,,,,,,,,,,
2010-08-10,,,,,-0.027363737486095663,-0.02726444908672132,,,,,,,,,,
2010-08-11,,,,,-0.006129917657822559,-0.007929515418502175,,,,,,,,,,
2010-08-12,,,-0.002945779250667302,-0.007104795737122527,-0.002945779250667302,-0.007104795737122527,,,,,,,,,,
2010-08-13,,,-0.00046163789123809806,0.0017889087656528524,-0.00046163789123809806,0.0017889087656528524,,,,,,,,,,
2010-08-16,,,0.012285239238869483,,0.012285239238869483,0.012767857142857109,,,,,,,,,0.012285047396751514,
2010-08-17,,,,,0.0018249840313897536,0.003923124393899302,,,,,,,,,0.0018246286039649284,
2010-08-18,,,,,-0.017396848529010023,-0.015148188803512541,,,,,,,,,-0.01739693067179271,
2010-08-19,,,,,-0.003244345569150875,0.0013374944271065115,,,,,,,,,-0.0032434163667044436,
2010-08-20,,,,,-0.003779410397098504,-0.009795191451469343,,,,,,,,,-0.003780312640128014,
2010-08-23,,,-0.014876273762270853,,-0.014876273762270853,-0.01866007194244601,,,,,,,,,-0.014875346760459984,-0.018658645605438062
2010-08-24,,,0.003885151141855392,,0.003885151141855392,0.009621993127147732,,,,,,,,,0.003884942183997264,0.009620899698162821
2010-08-25,,,,,-0.006701906739663865,-0.012026321760835068,-0.006701755453466851,-0.012025274154657817,,,,,,,-0.006701755453466851,-0.012025274154657817
2010-08-26,,,,,0.015489879311983312,0.012172714745062096,0.015489734360183194,0.01217164148037142,,,,,,,0.015489734360183194,0.01217164148037142
2010-08-27,,,,,-0.014495601721879026,-0.010437939641479432,-0.014495796038177633,-0.010439212984622692,,,,,,,-0.014495796038177633,-0.010439212984622692
2010-08-30,,,,,-9.495684211602295e-06,-0.003439578078422323,-9.793767735910563e-06,-0.0034393809114358076,,,,,,,-9.793767735910563e-06,-0.0034393809114358076
2010-08-31,,,,,0.029911689298262267,0.029912563276575987,0.029911683834493497,0.029914318260611195,,,,,,,0.029911683834493497,0.029914318260611195
2010-09-01,,,,,0.009312188825373546,0.011170688114387817,0.009312100381446697,0.01116918287543811,,,,,,,0.009312100381446697,0.01116918287543811
2010-09-02,,,,,0.012971590390061127,0.016570923552805983,0.012972482790703177,0.016572469826140468,,,,,,,0.012972482790703177,0.016572469826140468
2010-09-03,,,,,-0.011272432139958544,-0.006737665724842357,-0.011272845649444307,-0.006739072091082043,,,,,,,-0.011272845649444307,-0.006739072091082043
2010-09-07,,,,,0.0070229843122946445,0.012035010940919078,,,,,,,,,,
2010-09-08,,,,,0.004619146816411623,0.0038918918918919854,,,,,,,,,,
2010-09-09,,,,,,,,,,,,,,,,
2010-09-10,,,,,,,,,,,,,,,,
2010-09-13,,,,,,,,,,,,,,,,
2010-09-14,,,,,,,,,,,,,,,,
2010-09-15,,,,,,,,,,,,,,,,
2010-09-16,,,,,,,,,,,,,,,,
2010-09-17,,,,,,,,,,,-0.015290662811986211,-0.017395747967709374,,,,
2010-09-20,,,,,,,,,,,0.002014338406606697,0.00020368908712575795,,,,
2010-09-21,,,,,,,,,,,0.004913250249487633,0.0026623883243852564,,,,
2010-09-22,,,,,,,,,,,0.008128178514654305,0.00041087018591312585,,,,
2010-09-23,,,0.020640366939856714,0.020341072529278748,,,,,,,-0.02064028543256602,-0.020340628309212905,,,,
2010-09-24,,,,,-0.004790106253265924,-0.005436971405557767,-0.0047901877655320835,-0.0054372688477951625,,,,,,,,
2010-09-27,,,,,0.00350048131618097,-0.00040494027130999477,0.0035002351071673488,-0.000405047301286543,,,,,,,0.0035002351071673488,-0.000405047301286543
2010-09-28,,,,,-0.0017441353449028085,-0.0016204172574437736,-0.0017445722554858545,-0.0016185563942134884,,,,,,,-0.0017445722554858545,-0.0016185563942134884
2010-09-29,,,,-0.004463379995942374,-0.002970210535511497,-0.004463379995942374,-0.0029698356115890334,-0.0044645518708925636,,,,,,,-0.0029698356115890334,-0.0044645518708925636
2010-09-30,,,,-0.001222743020175332,0.004205730307544009,-0.001222743020175332,0.004205660506679365,-0.0012230654950421416,,,,,,,0.004205660506679365,-0.0012230654950421416
2010-10-01,,,,-0.010814119567435276,-0.007503708227903361,-0.010814119567435276,-0.007503351108942957,-0.010813515857055811,,,,,,,-0.007503351108942957,-0.010813515857055811
2010-10-04,,,,0.0243399339933994,0.02013186813186829,0.0243399339933994,0.020131269813354224,0.024339352116288016,,,,,,,0.020131269813354224,0.024339352116288016
2010-10-05,,,,,-8.617718028269827e-05,-0.008658880386629098,-8.619879874238734e-05,-0.008657752489331427,,,,,,,-8.619879874238734e-05,-0.008657752489331427
2010-10-06,,,,,-0.0012065845040075684,0.003656307129798808,,,,,,,,,-0.0012057820065494163,0.003654972438477344
2010-10-07,,,,,0.005587194753645663,0.006881198138028788,,,,,,,,,0.005586932177807924,0.006883016174745071
2010-10-08,,,,,0.0009653544996246488,0.0004020100502513113,,,,,,,,,0.0009650459689800606,0.00040211553665381317
2010-10-11,,,,,0.0030861551650236407,0.006831424552943499,,,,,,,,,,
2010-10-12,,,,,0.007777113067259256,0.008181999600878065,,,,,,,,,,
2010-10-13,,,,,-0.003900949796472264,-0.001979414093428389,,,,,,,,,,
2010-10-14,,,,,0.0020432487655372977,0.021221737405791252,,,,,,,,,,
2010-10-15,,,,,0.004927782497875954,-0.0036900369003690647,,,,,,,,,,
2010-10-18,,,,,-0.013104497801826098,-0.009356725146198785,,,,,,,,,,-0.009354792513522114
2010-10-19,,,,,0.009766126959650512,0.007280598189689069,,,,,,,,,,0.007279172847550974
2010-10-20,,,,,0.0022058199711545434,0.0019535065442468635,,,,,,,,,,0.0019540219733633624
2010-10-21,,,,,0.0018369592821467773,0.006823942288945339,,,,,,,,,,0.006824637448021864
2010-10-22,,,,,0.002982754104455587,0.004841208365607974,,,,,,,,,,0.0048413855292475105
2010-10-25,,,,,0.0001684919966300491,0.0026980150317981177,0.000168534227573236,0.002696545024460484,,,,,,,,
2010-10-26,,,,,,,-0.002863518920180108,0.0030759605859966843,,,,,,,,
2010-10-27,,,,,,,0.00016898973387369232,0.002107155232155211,,,,,,,,
2010-10-28,,,,,,,0.0007592422307640678,-0.0022950600022043632,,,,,,,,
2010-10-29,,,,,,,0.00033766599205620196,0.0007667798063990539,,,,,,,,
2010-11-01,,,,,,,0.007973584391248734,0.010724527893512192,,,,,,,,
2010-11-02,,,,,,,0.003975648082157779,0.004546233243393649,,,,,,,,
2010-11-03,,,,,,,0.019257496450625133,0.01225956772819603,,,,,,,,
2010-11-04,,,,,,,,,,,,,,,,
2010-11-05,,,,,,,,,,,,,,,,
2010-11-08,,,,,,,,,,,,,,,-0.007185010621001409,
2010-11-09,,,,,,,,,,,,,,,0.0040292306394467126,
2010-11-10,,,,,,,,,,,,,,,-0.003808259490978738,
2010-11-11,,,,,,,,,,,,,,,-0.011814257022819796,
2010-11-12,,,,,,,,,,,,,,,-0.0013976180747223843,
2010-11-15,,,-0.015579438473714902,-0.016534454745292804,,,,,,,,,,,-0.01557907647337231,-0.016533942868994567
2010-11-16,,,0.0004908598510495743,0.002915451895043608,,,,,,,,,,,0.0004905487960391586,0.002915118856447574
2010-11-17,,,,,,,,,,,,,,,0.014714672041255428,0.01608402330573444
2010-11-18,,,,,,,,,,,,,,,0.0027719753611692433,0.0007631234600102843
2010-11-19,,,,,,,,,,,,,,,-0.0008315325678258656,0.008385802941170306
2010-11-22,,,,,,,,,,,,,,,-0.014497779133995636,
2010-11-23,,,,,,,,,,,,,,,0.014795503535395715,
2010-11-24,,,,,,,-0.011646974101832352,-0.002861775194260341,,,,,,,-0.011646974101832352,
2010-11-26,,,,,,,0.0030472534779493188,-0.004491691970220479,,,,,,,0.0030472534779493188,
2010-11-29,,,,,,,-0.005618624432460861,-0.012232658432967836,,,,,,,-0.005618624432460861,-0.012232658432967836
2010-11-30,,,,0.02121532110972435,,,0.021246523306024834,0.021216020623612497,,,,,,,,0.021216020623612497
2010-12-01,,,,,,,0.012807823305872379,0.010150698670655878,,,,,,,,0.010150698670655878
2010-12-02,,,,,,,0.002693234895283947,0.0026063085709477907,,,,,,,,0.0026063085709477907
2010-12-03,,,,,,,-0.0010581215524959608,-0.00046367786766920993,,,,,,,,-0.00046367786766920993
2010-12-06,,,,,,,,,,,,,,,0.0005703612705894034,0.0006486105251224394
2010-12-07,,,,,,,,,,,,,,,0.0036634740466510163,0.0037129335951266995
2010-12-08,,,,,,,,,,,,,,,0.003893511473012312,0.0010178021325777387
2010-12-09,,,,,,,,,,,,,,,0.005818134342431502,0.00664969966741058
2010-12-10,,,,,,,,,,,,,,,0.0006428344052391566,-0.003579769119410048
2010-12-13,,,,,,,,,,,,,,,,0.001750522450814751
2010-12-14,,,,,,,,,,,,,,,,-0.004319829450889268
2010-12-15,,,,,,,,,,,,,,,,0.007754752812036969
2010-12-16,,,,,,,,,,,,,,,,0.0008780176680347473
2010-12-17,,,,,,,,,0.002412784164089965,0.0007324188442678903,,,,,,0.0007324188442678903
2010-12-20,,,,,,,,,0.006340453588657757,0.006049404156432736,,,,,,
2010-12-21,,,,,,,,,0.003111084433692124,-9.247652123878236e-05,,,,,,
2010-12-22,,,,,,,,,-0.0014310417395626551,-0.002603968637283849,,,,,,
2010-12-23,,,,,,,,,0.00039712203326480733,0.0005110262148204647,,,,,,
2010-12-27,,,,,,,0.0014335389223076866,-0.001826809406317853,0.0014335389223076866,-0.001826809406317853,,,,,,
2010-12-28,,,,,,,0.000714729614238685,0.00219535797333803,0.000714729614238685,0.00219535797333803,,,,,,
2010-12-29,,,,,,,-0.0015885044149885896,-0.002371722154396627,-0.0015885044149885896,-0.002371722154396627,,,,,,
2010-12-30,,,,,,,0.00023845182867177073,-0.0036589065379478702,0.00023845182867177073,-0.0036589065379478702,,,,,,
2010-12-31,,,,,,,0.010338226686238627,0.015606941205224434,0.010338226686238627,0.015606941205224434,,,,,,
2011-01-03,,,,,,,-0.0005512324915909472,-0.0008137327081798595,-0.0005512324915909472,-0.0008137327081798595,,,,,,
2011-01-04,,,,,,,0.005197905165857941,0.008595035249645777,0.005197905165857941,0.008595035249645777,,,,,,
