,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,event_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,overnight_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading,seasonal_trading
2010-01-13,,,,,,,,,,,,,,,,,,,,,,,,,0.002704589076949926,0.0008629989212514122,,0.002853785462481051,0.004609865762007503,0.0,0.002617801047120283,-0.002965159377316562,,-0.0044800000000000395,0.0,0.009020217729393432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008628931434315756,,0.0028540689553582244,,,0.002619854333964833,,,,0.0,
2010-01-14,,,,,,,,,,,,,,,,,,,,,,,,,-0.011224223440355008,-0.011640439749946108,,-0.00803481754268498,-0.020326057100386152,-0.012903225806451535,-0.013925152306353383,-0.004832713754646778,,-0.0064288010286081,-0.009907529722589237,-0.006781750924784169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011641463498268445,,-0.008036847793014501,,,-0.01392717635413454,,,,-0.009907675783255243,
2010-01-15,,,,,,,,,,,,,,,,,,,,,,,,,0.012495600140795426,0.01613958560523443,,0.009112386095173841,0.012715847805650382,0.011007911936704584,0.017210944395410488,0.005976839745984286,,0.011646716273050695,0.013342228152101399,0.02420856610800759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016140103933050653,,0.009114707282246615,,,0.01721095154056629,,,,0.013345085730011252,
2010-01-19,,,,,,,,,,,,,,,,,,,,,,,,,-0.010168607682948028,-0.014380768405237165,,-0.015551839464882922,-0.002638264608168739,-0.015311330384484512,-0.016052060737527185,-0.0074266617155588355,,-0.010553245922609422,-0.013495720868992755,-0.00848484848484854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-20,,,,,,,,,,,,,,,,,,,,,,,,,-0.01922908069189566,-0.009364111498257888,,-0.02038389672158991,-0.0285016818523236,-0.023151347615756768,-0.01058201058201047,-0.014216236438458596,,-0.014544279250161662,-0.012679346012679282,-0.02169926650366749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-21,,,,,,,,,,,,,,,,,,,,,,,,,-0.02229185317815585,-0.029237194987909554,,-0.02375585226287502,-0.032606960073281566,-0.015210470463388748,-0.03475935828877008,-0.002277039848197382,,-0.02197441784191534,-0.01926326461642447,-0.010934083099031433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-22,,,,,,,,,,,,,0.005127735555352064,0.0033967391304348116,,0.006571936056838368,0.005507631631527232,0.006465517241379226,0.008310249307479145,0.0019018638265499987,,0.0067069081153587895,0.005168849069607351,0.0,0.005127735555352064,0.0033967391304348116,,0.006571936056838368,0.005507631631527232,0.006465517241379226,0.008310249307479145,0.0019018638265499987,,0.0067069081153587895,0.005168849069607351,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-25,,,,,,,,,,,,,,,,,,,,,,,,,-0.004190580304272551,0.0009027307605506962,,-0.0063525674960296374,-0.01753825153135713,-0.004282655246252709,-0.0027472527472527375,-0.001138952164009166,,0.003997335109926725,0.0013712718546452507,-0.005685407454200875,-0.004189970613328264,0.0009026196483887805,,-0.006354174731509787,-0.017533490937746254,-0.004279086316755443,-0.00274380683599873,-0.0011382913473281242,,0.0040013519554289445,0.0013732040745220164,-0.005688031500478696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-26,,,,,,,,,,,,,,,,,,,,,,,,,0.004757112798463137,0.007891770011273946,,-0.00390694370449296,0.024270777456316894,0.0028673835125447855,0.008264462809917328,0.0022805017103764147,,-0.006635700066356942,0.001711742553919926,0.0069885641677254196,0.004757349021399682,0.007890799532700665,,-0.003907010914029008,0.024277406972414095,0.0028634164460723532,0.00826529810100296,0.002279177062185056,,-0.006635101969897694,0.001711081092144573,0.006989570030657477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2010-01-27,,,,,,,,,,,,,,,,,,,,,,,,,-0.01147227533460804,-0.02572706935123059,,-0.010518809056872969,-0.00487649922302269,-0.011436740528949274,-0.028688524590164022,-0.0026545316647705874,,-0.007682030728122902,-0.005809979494190043,-0.006309148264984188,-0.011472295714498815,-0.025726472262892597,,-0.010518228802905427,-0.004880231566288695,-0.01143502803668206,-0.028691400376463227,-0.0026548330656421815,,-0.007685159879748715,-0.005811007404743607,-0.006308958961762312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
